,symbol,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,year
85,AXP,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1977-05-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AXP.png,171014.297653,American Express Co,12126402000.0,719.3,AXP,https://www.americanexpress.com/,2024-10-18,,3.3397,amc,3,,16949906203.0,2024
86,AXP,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1977-05-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AXP.png,171014.297653,American Express Co,12126402000.0,719.3,AXP,https://www.americanexpress.com/,2024-07-19,,3.2844,amc,2,,16770856140.0,2024
87,AYI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,2001-11-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AYI.png,7271.099015,Acuity Brands Inc,14048531400.0,30.8,AYI,https://www.acuitybrands.com/,2024-10-02,,4.2952,amc,4,,1053339100.0,2024
88,AZO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1991-04-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AZO.png,48123.305558,Autozone Inc,19014956500.0,17.08,AZO,https://www.autozone.com/,2024-09-17,,54.4515,amc,4,,6305746695.0,2024
89,A,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1999-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/A.png,36592.64706100001,Agilent Technologies Inc,14083458296.0,291.76,A,https://www.agilent.com/,2024-11-18,,1.4748,amc,4,,1712233353.0,2024
90,A,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1999-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/A.png,36592.64706100001,Agilent Technologies Inc,14083458296.0,291.76,A,https://www.agilent.com/,2024-08-13,,1.3,amc,3,,1601872178.0,2024
91,BAC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1979-06-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAC.png,323919.736159,Bank of America Corp,17043868486.0,7820.37,BAC,https://www.bankofamerica.com,2024-10-15,,0.812,amc,3,,25682812876.0,2024
92,BAC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1979-06-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAC.png,323919.736159,Bank of America Corp,17043868486.0,7820.37,BAC,https://www.bankofamerica.com,2024-07-16,,0.8198,bmo,2,,25546188459.0,2024
93,BAX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1961-05-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAX.png,17330.821753,Baxter International Inc,18479482000.0,509.58,BAX,https://www.baxter.com/,2024-10-31,,0.7528,amc,3,,3826191918.0,2024
94,BAX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1961-05-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAX.png,17330.821753,Baxter International Inc,18479482000.0,509.58,BAX,https://www.baxter.com/,2024-07-25,,0.6647,amc,2,,3789267752.0,2024
95,BA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1934-09-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BA.png,112779.23527999998,Boeing Co,17034146338.0,613.88,BA,https://www.boeing.com/,2024-10-23,,0.1533,amc,3,,21368816060.0,2024
96,BA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1934-09-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BA.png,112779.23527999998,Boeing Co,17034146338.0,613.88,BA,https://www.boeing.com/,2024-07-31,,-1.1268,amc,2,,18487375755.0,2024
97,BBY,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1987-07-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BBY.png,18641.981458,Best Buy Co Inc,16122911000.0,215.71,BBY,https://investors.bestbuy.com/investor-relations/overview/default.aspx,2024-11-19,,1.296,amc,3,,9808082305.0,2025
98,BBY,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1987-07-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BBY.png,18641.981458,Best Buy Co Inc,16122911000.0,215.71,BBY,https://investors.bestbuy.com/investor-relations/overview/default.aspx,2024-08-27,,1.1733,amc,2,,9352693243.0,2025
99,BDX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1963-09-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BDX.png,64006.263203,Becton Dickinson and Co,12018476800.0,289.01,BDX,https://www.bd.com/,2024-11-07,,3.9318,amc,4,,5453476203.0,2024
100,BDX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1963-09-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BDX.png,64006.263203,Becton Dickinson and Co,12018476800.0,289.01,BDX,https://www.bd.com/,2024-08-01,,3.3449,amc,3,,5126975210.0,2024
101,BEN,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1986-12-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BEN.png,11605.573987,Franklin Resources Inc,16503122000.0,526.09,BEN,https://www.franklinresources.com/,2024-10-29,,0.6602,amc,4,,1724016298.0,2024
102,BEN,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1986-12-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BEN.png,11605.573987,Franklin Resources Inc,16503122000.0,526.09,BEN,https://www.franklinresources.com/,2024-07-26,,0.5896,amc,3,,1683554021.0,2024
103,BF.B,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Beverages,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BF.B.png,19792.967595,Brown-Forman Corp,15025851100.0,303.537,BF.B,https://www.brown-forman.com/,2024-08-28,,0.4695,amc,1,,1018423528.0,2025
104,BHF,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2017-07-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BHF.png,2716.126682,Brighthouse Financial Inc,19803657100.0,62.11,BHF,https://www.brighthousefinancial.com/,2024-11-05,,4.5884,amc,3,,2226848000.0,2024
105,BHF,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2017-07-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BHF.png,2716.126682,Brighthouse Financial Inc,19803657100.0,62.11,BHF,https://www.brighthousefinancial.com/,2024-08-07,,4.4658,amc,2,,2226646000.0,2024
106,BIIB,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-09-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BIIB.png,33350.424026,Biogen Inc,17814642000.0,145.6,BIIB,https://www.biogen.com/,2024-11-06,,4.0441,amc,3,,2453504328.0,2024
107,BIIB,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-09-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BIIB.png,33350.424026,Biogen Inc,17814642000.0,145.6,BIIB,https://www.biogen.com/,2024-08-01,,4.0757,amc,2,,2430045215.0,2024
108,BK,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2007-07-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BK.png,45025.98838599999,Bank of New York Mellon Corp,12124951784.0,747.82,BK,https://www.bnymellon.com/,2024-10-15,,1.4124,amc,3,,4616047763.0,2024
109,BK,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2007-07-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BK.png,45025.98838599999,Bank of New York Mellon Corp,12124951784.0,747.82,BK,https://www.bnymellon.com/,2024-07-12,,1.4571,bmo,2,,4644588671.0,2024
110,BLK,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1999-10-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BLK.png,119218.805008,BlackRock Inc,12128105300.0,148.6,BLK,https://www.blackrock.com/,2024-10-11,,10.5196,amc,3,,5101195516.0,2024
111,BLK,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1999-10-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BLK.png,119218.805008,BlackRock Inc,12128105300.0,148.6,BLK,https://www.blackrock.com/,2024-07-15,,10.093,bmo,2,,4855426913.0,2024
112,BMY,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1929-07-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BMY.png,82827.311227,Bristol-Myers Squibb Co,16092524621.0,2027.1,BMY,https://www.bms.com/,2024-10-31,,1.6657,amc,3,,11291357145.0,2024
113,BMY,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1929-07-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BMY.png,82827.311227,Bristol-Myers Squibb Co,16092524621.0,2027.1,BMY,https://www.bms.com/,2024-07-26,,1.7128,amc,2,,11621078998.0,2024
114,BSX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1992-05-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BSX.png,112483.46971,Boston Scientific Corp,15086834000.0,1470.18,BSX,https://www.bostonscientific.com/en-US/Home.html,2024-10-24,,0.5751,amc,3,,3996322378.0,2024
115,BSX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1992-05-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BSX.png,112483.46971,Boston Scientific Corp,15086834000.0,1470.18,BSX,https://www.bostonscientific.com/en-US/Home.html,2024-07-24,,0.5857,amc,2,,4054285793.0,2024
116,BWA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,1993-08-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BWA.png,7213.340336,Borgwarner Inc,12487549200.0,227.84,BWA,https://www.borgwarner.com/,2024-10-31,,1.0176,amc,3,,3747389748.0,2024
117,BWA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,1993-08-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BWA.png,7213.340336,Borgwarner Inc,12487549200.0,227.84,BWA,https://www.borgwarner.com/,2024-07-31,,1.0218,amc,2,,3767872962.0,2024
118,BXP,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1997-06-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959035856.png,9621.412929,Boston Properties Inc,16172363300.0,157.06,BXP,https://www.bxp.com/,2024-10-30,,0.5202,amc,3,,835994887.0,2024
119,BXP,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1997-06-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959035856.png,9621.412929,Boston Properties Inc,16172363300.0,157.06,BXP,https://www.bxp.com/,2024-07-30,,0.4697,amc,2,,830252461.0,2024
120,CAG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1973-01-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAG.png,13739.523157,Conagra Brands Inc,13125495000.0,478.06,CAG,https://www.conagrabrands.com/,2024-10-03,,0.6587,amc,1,,2922361714.0,2025
121,CAG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1973-01-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAG.png,13739.523157,Conagra Brands Inc,13125495000.0,478.06,CAG,https://www.conagrabrands.com/,2024-07-11,,0.5756,bmo,4,,2957886505.0,2024
122,CAH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1983-08-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAH.png,23384.863924,Cardinal Health Inc,16147573033.0,243.57,CAH,https://www.cardinalhealth.com/en.html,2024-11-01,,1.7402,amc,1,,51837987400.0,2025
123,CAH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1983-08-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAH.png,23384.863924,Cardinal Health Inc,16147573033.0,243.57,CAH,https://www.cardinalhealth.com/en.html,2024-08-08,,1.7547,amc,4,,59242648142.0,2024
124,CAT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1929-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAT.png,159460.573179,Caterpillar Inc,19728917700.0,489.05,CAT,https://www.caterpillar.com,2024-10-29,,5.4112,amc,3,,16770016295.0,2024
125,CAT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1929-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAT.png,159460.573179,Caterpillar Inc,19728917700.0,489.05,CAT,https://www.caterpillar.com,2024-07-30,,5.63,amc,2,,16928860752.0,2024
126,CBOE,US,USD,USD,BATS EXCHANGE,Financial Services,2010-05-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CBOE.png,17725.834873,Cboe Global Markets Inc,13127867200.0,105.15,CBOE,https://www.cboe.com/,2024-11-01,,2.1711,amc,3,,530187666.0,2024
127,CBOE,US,USD,USD,BATS EXCHANGE,Financial Services,2010-05-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CBOE.png,17725.834873,Cboe Global Markets Inc,13127867200.0,105.15,CBOE,https://www.cboe.com/,2024-08-02,,2.1371,amc,2,,524853066.0,2024
128,CB,CH,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1993-03-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CB.png,102871.50115900002,Chubb Ltd,41434567600.0,406.06,CB,https://www.chubb.com/,2024-10-22,,5.097,amc,3,,12878605000.0,2024
129,CB,CH,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1993-03-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CB.png,102871.50115900002,Chubb Ltd,41434567600.0,406.06,CB,https://www.chubb.com/,2024-07-23,,5.5027,amc,2,,11991088329.0,2024
130,CCI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1998-08-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950434155366.png,42174.823049,Crown Castle Inc,17135703000.0,434.52,CCI,https://www.crowncastle.com/,2024-10-16,,0.6932,amc,3,,1661526578.0,2024
131,CCI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1998-08-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950434155366.png,42174.823049,Crown Castle Inc,17135703000.0,434.52,CCI,https://www.crowncastle.com/,2024-07-17,,0.5743,amc,2,,1631482118.0,2024
132,CCL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",1987-07-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CCL.png,22447.776675,Carnival Corp,,1267.12,CCL,https://www.carnivalcorp.com/,2024-09-27,,1.1114,amc,3,,7834601875.0,2024
133,CDNS,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1988-06-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CDNS.png,85884.07894900002,Cadence Design Systems Inc,14089431234.0,273.87,CDNS,https://www.cadence.com/,2024-10-21,,1.6322,amc,3,,1218007775.0,2024
134,CDNS,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1988-06-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CDNS.png,85884.07894900002,Cadence Design Systems Inc,14089431234.0,273.87,CDNS,https://www.cadence.com/,2024-07-22,,1.2478,amc,2,,1063190512.0,2024
135,CFG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,2014-09-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CFG.png,16517.224146,Citizens Financial Group Inc,12039006715.0,455.02,CFG,https://www.citizensbank.com/,2024-10-16,,0.8089,amc,3,,1985262262.0,2024
136,CFG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,2014-09-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CFG.png,16517.224146,Citizens Financial Group Inc,12039006715.0,455.02,CFG,https://www.citizensbank.com/,2024-07-17,,0.7918,amc,2,,1969087243.0,2024
137,CF,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,2005-08-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CF.png,12770.990406999998,CF Industries Holdings Inc,18474052400.0,182.78,CF,https://www.cfindustries.com/,2024-10-30,,1.0646,amc,3,,1295400985.0,2024
138,CF,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,2005-08-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CF.png,12770.990406999998,CF Industries Holdings Inc,18474052400.0,182.78,CF,https://www.cfindustries.com/,2024-08-07,,1.9913,amc,2,,1639032820.0,2024
139,CHD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHD.png,25579.545867,Church & Dwight Co Inc,16098061200.0,244.52,CHD,https://churchdwight.com/,2024-11-01,,0.8561,amc,3,,1537912930.0,2024
140,CHD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHD.png,25579.545867,Church & Dwight Co Inc,16098061200.0,244.52,CHD,https://churchdwight.com/,2024-08-02,,0.8526,amc,2,,1527465420.0,2024
141,CHK,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Energy,2021-02-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHK.png,10816.740166,Chesapeake Energy Corp,14058488000.0,131.05,CHK,http://www.chk.com/,2024-10-29,,0.2604,amc,3,,870082498.0,2024
142,CHK,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Energy,2021-02-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHK.png,10816.740166,Chesapeake Energy Corp,14058488000.0,131.05,CHK,http://www.chk.com/,2024-07-30,,0.0727,amc,2,,802970937.0,2024
143,CHRW,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Logistics & Transportation,1997-10-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHRW.png,10134.548941,CH Robinson Worldwide Inc,19529378500.0,117.09,CHRW,https://www.chrobinson.com/,2024-10-30,,0.9504,amc,3,,4595734654.0,2024
144,CHRW,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Logistics & Transportation,1997-10-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHRW.png,10134.548941,CH Robinson Worldwide Inc,19529378500.0,117.09,CHRW,https://www.chrobinson.com/,2024-07-31,,0.9337,amc,2,,4583733058.0,2024
145,CHTR,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2009-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHTR.png,47280.614769,Charter Communications Inc,17818487100.0,144.03,CHTR,https://corporate.charter.com/,2024-10-25,,8.3749,amc,3,,13811515020.0,2024
146,CHTR,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2009-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CHTR.png,47280.614769,Charter Communications Inc,17818487100.0,144.03,CHTR,https://corporate.charter.com/,2024-07-26,,8.2319,amc,2,,13865705131.0,2024
147,CINF,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CINF.png,18306.375004000005,Cincinnati Financial Corp,15138702000.0,156.56,CINF,https://www.cinfin.com/,2024-10-24,,1.4084,amc,3,,2557078800.0,2024
148,CINF,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CINF.png,18306.375004000005,Cincinnati Financial Corp,15138702000.0,156.56,CINF,https://www.cinfin.com/,2024-07-25,,1.0626,amc,2,,2496694800.0,2024
149,CI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1982-04-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CI.png,93281.37967599998,Cigna Group,18602266000.0,284.07,CI,https://www.cigna.com/,2024-10-31,,8.0021,amc,3,,60806534419.0,2024
150,CI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1982-04-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CI.png,93281.37967599998,Cigna Group,18602266000.0,284.07,CI,https://www.cigna.com/,2024-08-01,,6.6052,amc,2,,60007326138.0,2024
151,CLX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1928-08-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CLX.png,16374.213167,Clorox Co,15102717000.0,124.19,CLX,https://www.thecloroxcompany.com/,2024-10-30,,1.3529,amc,1,,1748344441.0,2025
152,CLX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1928-08-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CLX.png,16374.213167,Clorox Co,15102717000.0,124.19,CLX,https://www.thecloroxcompany.com/,2024-08-01,,1.591,amc,4,,1988208230.0,2024
153,CL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1930-03-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CL.png,79615.605199,Colgate-Palmolive Co,12123102000.0,820.44,CL,https://www.colgatepalmolive.com/,2024-10-25,,0.9038,amc,3,,5181633761.0,2024
154,CL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1930-03-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CL.png,79615.605199,Colgate-Palmolive Co,12123102000.0,820.44,CL,https://www.colgatepalmolive.com/,2024-07-26,,0.8914,amc,2,,5166259734.0,2024
155,CMA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CMA.png,6775.20826,Comerica Inc,18335710486.0,132.59,CMA,https://www.comerica.com/,2024-10-18,,1.2957,amc,3,,845560011.0,2024
156,CMA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CMA.png,6775.20826,Comerica Inc,18335710486.0,132.59,CMA,https://www.comerica.com/,2024-07-19,,1.218,amc,2,,822863351.0,2024
157,CMCSA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,1972-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CMCSA.png,147175.20525999996,Comcast Corp,12152861700.0,3923.63,CMCSA,https://corporate.comcast.com/,2024-10-24,,1.1766,amc,3,,32863488557.0,2024
158,CMCSA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,1972-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CMCSA.png,147175.20525999996,Comcast Corp,12152861700.0,3923.63,CMCSA,https://corporate.comcast.com/,2024-07-23,,1.1573,amc,2,,30979788764.0,2024
159,CME,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2002-12-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CME.png,70075.91925500002,CME Group Inc,13129303011.0,360.06,CME,https://www.cmegroup.com/,2024-10-23,,2.4246,amc,3,,1477716355.0,2024
